source_feed_id,source_feed_folder,route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,original_route_id,original_service_id,original_trip_id,original_shape_id,wheelchair_accessible,bikes_allowed,jp_office_id
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+0+t-weekday+6,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0004,o1,t-weekday,o1+0+t-weekday+6,SHP0004,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+0+t-weekday+7,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0004,o1,t-weekday,o1+0+t-weekday+7,SHP0004,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+0+t-weekday+8,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0004,o1,t-weekday,o1+0+t-weekday+8,SHP0004,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+0+t-weekday+9,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0004,o1,t-weekday,o1+0+t-weekday+9,SHP0004,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+0+t-weekday+10,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0004,o1,t-weekday,o1+0+t-weekday+10,SHP0004,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+0+t-weekday+11,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0004,o1,t-weekday,o1+0+t-weekday+11,SHP0004,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+0+t-sat+12,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0004,o1,t-sat,o1+0+t-sat+12,SHP0004,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+0+t-sat+13,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0004,o1,t-sat,o1+0+t-sat+13,SHP0004,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+0+t-sat+14,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0004,o1,t-sat,o1+0+t-sat+14,SHP0004,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+0+t-sat+15,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0004,o1,t-sat,o1+0+t-sat+15,SHP0004,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+0+t-sat+16,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0004,o1,t-sat,o1+0+t-sat+16,SHP0004,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+0+t-sat+17,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0004,o1,t-sat,o1+0+t-sat+17,SHP0004,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+0+t-sat+18,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0004,o1,t-sat,o1+0+t-sat+18,SHP0004,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+0+t-sat+19,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0004,o1,t-sat,o1+0+t-sat+19,SHP0004,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+0+t-sat+20,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0004,o1,t-sat,o1+0+t-sat+20,SHP0004,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+0+t-sat+21,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0004,o1,t-sat,o1+0+t-sat+21,SHP0004,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+0+t-sat+22,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0004,o1,t-sat,o1+0+t-sat+22,SHP0004,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+0+t-sat+23,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0004,o1,t-sat,o1+0+t-sat+23,SHP0004,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+1+t-weekday+1,板井沢行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0005,z1,t-weekday,z1+1+t-weekday+1,SHP0005,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+1+t-weekday+2,板井沢行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0005,z1,t-weekday,z1+1+t-weekday+2,SHP0005,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+1+t-weekday+3,板井沢行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0005,z1,t-weekday,z1+1+t-weekday+3,SHP0005,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+1+t-weekday+4,板井沢行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0005,z1,t-weekday,z1+1+t-weekday+4,SHP0005,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+1+t-weekday+5,板井沢行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0005,z1,t-weekday,z1+1+t-weekday+5,SHP0005,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+1+t-weekday+6,板井沢行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0005,z1,t-weekday,z1+1+t-weekday+6,SHP0005,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+1+t-weekday+7,板井沢行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0005,z1,t-weekday,z1+1+t-weekday+7,SHP0005,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+1+t-weekday+8,板井沢行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0005,z1,t-weekday,z1+1+t-weekday+8,SHP0005,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+1+t-weekday+9,板井沢行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0005,z1,t-weekday,z1+1+t-weekday+9,SHP0005,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+1+t-sat+10,板井沢行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0005,z1,t-sat,z1+1+t-sat+10,SHP0005,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+1+t-sat+11,板井沢行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0005,z1,t-sat,z1+1+t-sat+11,SHP0005,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+1+t-sat+12,板井沢行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0005,z1,t-sat,z1+1+t-sat+12,SHP0005,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+1+t-sat+13,板井沢行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0005,z1,t-sat,z1+1+t-sat+13,SHP0005,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+1+t-sat+14,板井沢行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0005,z1,t-sat,z1+1+t-sat+14,SHP0005,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+1+t-sat+15,板井沢行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0005,z1,t-sat,z1+1+t-sat+15,SHP0005,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+1+t-sat+16,板井沢行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0005,z1,t-sat,z1+1+t-sat+16,SHP0005,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+1+t-sat+17,板井沢行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0005,z1,t-sat,z1+1+t-sat+17,SHP0005,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+1+t-sat+18,板井沢行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0005,z1,t-sat,z1+1+t-sat+18,SHP0005,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+1+t-sat+19,板井沢行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0005,z1,t-sat,z1+1+t-sat+19,SHP0005,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+1+t-sat+20,板井沢行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0005,z1,t-sat,z1+1+t-sat+20,SHP0005,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+1+t-sat+21,板井沢行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0005,z1,t-sat,z1+1+t-sat+21,SHP0005,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-weekday+1,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-weekday,z1+0+t-weekday+1,SHP0006,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-weekday+2,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-weekday,z1+0+t-weekday+2,SHP0006,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-weekday+3,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-weekday,z1+0+t-weekday+3,SHP0006,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-weekday+4,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-weekday,z1+0+t-weekday+4,SHP0006,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-weekday+5,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-weekday,z1+0+t-weekday+5,SHP0006,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-weekday+6,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-weekday,z1+0+t-weekday+6,SHP0006,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-weekday+7,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-weekday,z1+0+t-weekday+7,SHP0006,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-weekday+8,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-weekday,z1+0+t-weekday+8,SHP0006,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-weekday+9,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-weekday,z1+0+t-weekday+9,SHP0006,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-weekday+10,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-weekday,z1+0+t-weekday+10,SHP0006,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-weekday+11,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-weekday,z1+0+t-weekday+11,SHP0006,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-weekday+12,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-weekday,z1+0+t-weekday+12,SHP0006,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-sat+13,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-sat,z1+0+t-sat+13,SHP0006,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-sat+14,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-sat,z1+0+t-sat+14,SHP0006,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-sat+15,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-sat,z1+0+t-sat+15,SHP0006,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-sat+16,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-sat,z1+0+t-sat+16,SHP0006,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-sat+17,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-sat,z1+0+t-sat+17,SHP0006,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-sat+18,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-sat,z1+0+t-sat+18,SHP0006,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-sat+19,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-sat,z1+0+t-sat+19,SHP0006,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-sat+20,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-sat,z1+0+t-sat+20,SHP0006,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-sat+21,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-sat,z1+0+t-sat+21,SHP0006,,,
